,sno,AFRDifference[AFR],BatteryVoltage[BatteryVoltage],EngineRunningTime[Time_s],IgnitionTiming[Angle],AirTemp[Temperature],CoolantTemp[Temperature],MAPSource[Pressure],LambdaSensor1[AFR],BaseFuel[Percentage],BaseIgnition[AngleIgnSprt2K],IgnitionCoolantTempCorrection[AngleOffset10deg],IgnitionAirTempCorrection[Angle],RPM[EngineSpeed]
23911,23912,27.0,12778.0,2148.0,56.0,3347.0,3580.0,671.0,964.0,553.0,256.0,102.0,-2.0,2065.0
23912,23913,19.0,12793.0,2148.0,59.0,3347.0,3580.0,663.0,973.0,553.0,259.0,102.0,-2.0,2083.0
23913,23914,20.0,12746.0,2148.0,66.0,3347.0,3580.0,654.0,974.0,550.0,263.0,105.0,-2.0,2090.0
23914,23915,31.0,12793.0,2148.0,68.0,3347.0,3580.0,649.0,964.0,547.0,265.0,105.0,-2.0,2087.0
23915,23916,34.0,12793.0,2148.0,70.0,3347.0,3582.0,642.0,962.0,545.0,267.0,105.0,-2.0,2094.0
23916,23917,21.0,12793.0,2148.0,72.0,3347.0,3580.0,635.0,976.0,542.0,269.0,105.0,-2.0,2087.0
23917,23918,8.0,12793.0,2149.0,78.0,3346.0,3580.0,622.0,991.0,538.0,274.0,106.0,-2.0,2099.0
23918,23919,11.0,12809.0,2149.0,81.0,3347.0,3580.0,615.0,989.0,536.0,277.0,106.0,-2.0,2100.0
23919,23920,13.0,12778.0,2149.0,85.0,3347.0,3580.0,608.0,987.0,535.0,280.0,106.0,-1.0,2112.0
23920,23921,13.0,12809.0,2149.0,90.0,3347.0,3580.0,589.0,987.0,530.0,286.0,106.0,-2.0,2106.0
23921,23922,15.0,12809.0,2149.0,103.0,3347.0,3580.0,558.0,985.0,523.0,298.0,106.0,-1.0,2115.0
23922,23923,13.0,12809.0,2149.0,118.0,3347.0,3580.0,527.0,987.0,516.0,309.0,110.0,-1.0,2120.0
23923,23924,31.0,12840.0,2149.0,131.0,3347.0,3582.0,492.0,969.0,501.0,322.0,110.0,-1.0,2129.0
23924,23925,32.0,12825.0,2149.0,133.0,3347.0,3580.0,485.0,968.0,498.0,324.0,110.0,-1.0,2134.0
23925,23926,63.0,12809.0,2149.0,135.0,3346.0,3580.0,481.0,937.0,495.0,326.0,110.0,-1.0,2127.0
23926,23927,67.0,12809.0,2149.0,136.0,3347.0,3580.0,478.0,933.0,492.0,326.0,111.0,-1.0,2115.0
23927,23928,76.0,12825.0,2149.0,138.0,3347.0,3580.0,476.0,924.0,492.0,328.0,111.0,-1.0,2125.0
23928,23929,78.0,12778.0,2149.0,138.0,3346.0,3580.0,475.0,922.0,491.0,328.0,111.0,-1.0,2123.0
23929,23930,63.0,12825.0,2150.0,140.0,3346.0,3580.0,471.0,937.0,489.0,330.0,111.0,-1.0,2133.0
23930,23931,50.0,12793.0,2150.0,140.0,3346.0,3580.0,470.0,950.0,489.0,330.0,111.0,-1.0,2138.0
23931,23932,52.0,12825.0,2150.0,141.0,3346.0,3580.0,469.0,948.0,489.0,331.0,111.0,-1.0,2145.0
23932,23933,46.0,12840.0,2150.0,141.0,3346.0,3580.0,468.0,954.0,488.0,331.0,111.0,-1.0,2137.0
23933,23934,42.0,12840.0,2150.0,142.0,3346.0,3580.0,468.0,958.0,488.0,332.0,111.0,-1.0,2140.0
23934,23935,40.0,12825.0,2150.0,142.0,3347.0,3580.0,467.0,960.0,488.0,332.0,111.0,-1.0,2142.0
23935,23936,38.0,12809.0,2150.0,142.0,3346.0,3579.0,467.0,962.0,488.0,332.0,111.0,-1.0,2148.0
23936,23937,35.0,12793.0,2150.0,142.0,3346.0,3580.0,468.0,965.0,488.0,332.0,111.0,-1.0,2148.0
23937,23938,28.0,12840.0,2150.0,142.0,3346.0,3579.0,467.0,972.0,488.0,332.0,111.0,-1.0,2142.0
23938,23939,32.0,12856.0,2150.0,143.0,3346.0,3579.0,465.0,968.0,488.0,333.0,111.0,-1.0,2162.0
23939,23940,23.0,12825.0,2150.0,142.0,3346.0,3580.0,466.0,977.0,488.0,332.0,111.0,-1.0,2156.0
23940,23941,22.0,12809.0,2151.0,142.0,3346.0,3580.0,466.0,978.0,488.0,332.0,111.0,-1.0,2162.0
23941,23942,20.0,12793.0,2151.0,142.0,3346.0,3580.0,466.0,980.0,488.0,332.0,111.0,-1.0,2160.0
23942,23943,20.0,12793.0,2151.0,143.0,3346.0,3580.0,466.0,980.0,489.0,333.0,111.0,-1.0,2170.0
23943,23944,21.0,12825.0,2151.0,143.0,3346.0,3580.0,466.0,979.0,488.0,333.0,111.0,-1.0,2162.0
23944,23945,19.0,12825.0,2151.0,142.0,3346.0,3579.0,466.0,981.0,488.0,332.0,111.0,-1.0,2164.0
23945,23946,20.0,12809.0,2151.0,143.0,3346.0,3579.0,466.0,980.0,488.0,333.0,111.0,-1.0,2165.0
23946,23947,19.0,12809.0,2151.0,144.0,3346.0,3580.0,466.0,981.0,489.0,334.0,111.0,-1.0,2169.0
23947,23948,20.0,12825.0,2151.0,144.0,3346.0,3579.0,465.0,980.0,490.0,334.0,111.0,-1.0,2184.0
23948,23949,15.0,12840.0,2151.0,144.0,3346.0,3579.0,464.0,985.0,488.0,334.0,111.0,-1.0,2175.0
23949,23950,17.0,12778.0,2151.0,144.0,3346.0,3579.0,463.0,983.0,488.0,334.0,111.0,-1.0,2167.0
23950,23951,18.0,12762.0,2151.0,144.0,3346.0,3580.0,465.0,982.0,488.0,334.0,111.0,-1.0,2173.0
23951,23952,17.0,12778.0,2151.0,144.0,3346.0,3579.0,463.0,983.0,489.0,334.0,111.0,-1.0,2188.0
23952,23953,16.0,12809.0,2152.0,144.0,3345.0,3579.0,465.0,984.0,489.0,334.0,111.0,-1.0,2174.0
23953,23954,16.0,12825.0,2152.0,143.0,3346.0,3579.0,466.0,984.0,489.0,333.0,111.0,-1.0,2168.0
23954,23955,16.0,12809.0,2152.0,144.0,3346.0,3579.0,465.0,984.0,490.0,334.0,111.0,-1.0,2189.0
23955,23956,18.0,12762.0,2152.0,144.0,3346.0,3580.0,463.0,982.0,489.0,334.0,111.0,-1.0,2189.0
23956,23957,21.0,12809.0,2152.0,145.0,3346.0,3580.0,462.0,979.0,488.0,335.0,111.0,-1.0,2194.0
23957,23958,8.0,12793.0,2152.0,145.0,3346.0,3579.0,463.0,992.0,489.0,335.0,111.0,-1.0,2196.0
23958,23959,11.0,12762.0,2152.0,146.0,3346.0,3579.0,462.0,989.0,487.0,336.0,111.0,-1.0,2198.0
23959,23960,9.0,12793.0,2152.0,146.0,3346.0,3579.0,462.0,991.0,489.0,336.0,111.0,-1.0,2200.0
23960,23961,11.0,12793.0,2152.0,145.0,3346.0,3579.0,462.0,989.0,487.0,335.0,111.0,-1.0,2189.0
23961,23962,13.0,12809.0,2152.0,145.0,3346.0,3579.0,461.0,987.0,488.0,335.0,111.0,-1.0,2186.0
23962,23963,9.0,12825.0,2152.0,145.0,3345.0,3579.0,463.0,991.0,490.0,335.0,111.0,-1.0,2201.0
23963,23964,11.0,12778.0,2152.0,146.0,3346.0,3579.0,461.0,989.0,487.0,336.0,111.0,-1.0,2199.0
23964,23965,15.0,12825.0,2153.0,146.0,3346.0,3579.0,461.0,985.0,488.0,336.0,111.0,-1.0,2200.0
23965,23966,11.0,12793.0,2153.0,146.0,3346.0,3579.0,462.0,989.0,487.0,336.0,111.0,-1.0,2196.0
23966,23967,7.0,12840.0,2153.0,146.0,3346.0,3579.0,461.0,993.0,488.0,336.0,111.0,-1.0,2203.0
23967,23968,6.0,12793.0,2153.0,146.0,3345.0,3579.0,461.0,994.0,488.0,336.0,111.0,-1.0,2213.0
23968,23969,4.0,12809.0,2153.0,146.0,3345.0,3579.0,461.0,996.0,488.0,336.0,111.0,-1.0,2202.0
23969,23970,8.0,12809.0,2153.0,147.0,3346.0,3579.0,460.0,992.0,488.0,337.0,111.0,-1.0,2211.0
23970,23971,7.0,12778.0,2153.0,146.0,3346.0,3577.0,461.0,993.0,488.0,336.0,111.0,-1.0,2215.0
23971,23972,10.0,12809.0,2153.0,146.0,3346.0,3579.0,461.0,990.0,488.0,336.0,111.0,-1.0,2212.0
23972,23973,7.0,12762.0,2153.0,146.0,3346.0,3579.0,462.0,993.0,488.0,336.0,111.0,-1.0,2216.0
23973,23974,9.0,12809.0,2153.0,146.0,3346.0,3579.0,463.0,991.0,489.0,336.0,111.0,-1.0,2209.0
23974,23975,11.0,12778.0,2153.0,145.0,3346.0,3579.0,463.0,989.0,490.0,335.0,111.0,-1.0,2215.0
23975,23976,9.0,12809.0,2153.0,146.0,3346.0,3577.0,463.0,991.0,491.0,336.0,111.0,-1.0,2227.0
23976,23977,3.0,12809.0,2154.0,146.0,3346.0,3577.0,464.0,997.0,492.0,336.0,111.0,-1.0,2236.0
23977,23978,3.0,12809.0,2154.0,146.0,3345.0,3577.0,465.0,997.0,491.0,336.0,111.0,-1.0,2224.0
23978,23979,1.0,12809.0,2154.0,146.0,3346.0,3579.0,466.0,999.0,492.0,336.0,111.0,-1.0,2232.0
23979,23980,3.0,12825.0,2154.0,145.0,3346.0,3577.0,468.0,997.0,494.0,335.0,111.0,-1.0,2226.0
23980,23981,4.0,12840.0,2154.0,145.0,3346.0,3577.0,466.0,996.0,494.0,335.0,111.0,-1.0,2244.0
23981,23982,3.0,12793.0,2154.0,145.0,3346.0,3577.0,468.0,997.0,495.0,335.0,111.0,-1.0,2246.0
23982,23983,3.0,12825.0,2154.0,144.0,3346.0,3577.0,470.0,997.0,495.0,334.0,111.0,-1.0,2233.0
23983,23984,1.0,12809.0,2154.0,144.0,3345.0,3577.0,471.0,999.0,496.0,334.0,111.0,-1.0,2244.0
23984,23985,-1.0,12825.0,2154.0,143.0,3345.0,3577.0,472.0,1001.0,497.0,333.0,111.0,-1.0,2241.0
23985,23986,1.0,12825.0,2154.0,143.0,3345.0,3577.0,473.0,999.0,498.0,333.0,111.0,-1.0,2246.0
23986,23987,-2.0,12793.0,2154.0,143.0,3346.0,3577.0,474.0,1002.0,497.0,333.0,111.0,-1.0,2241.0
23987,23988,-11.0,12840.0,2155.0,143.0,3345.0,3577.0,475.0,1011.0,500.0,333.0,111.0,-1.0,2250.0
23988,23989,-11.0,12809.0,2155.0,142.0,3345.0,3577.0,476.0,1011.0,499.0,332.0,111.0,-1.0,2241.0
23989,23990,-3.0,12825.0,2155.0,142.0,3346.0,3577.0,478.0,1003.0,501.0,332.0,111.0,-1.0,2255.0
23990,23991,-5.0,12778.0,2155.0,141.0,3345.0,3577.0,478.0,1005.0,501.0,331.0,111.0,-1.0,2248.0
23991,23992,-3.0,12778.0,2155.0,142.0,3346.0,3577.0,478.0,1003.0,501.0,332.0,111.0,-1.0,2260.0
23992,23993,4.0,12825.0,2155.0,141.0,3346.0,3577.0,481.0,996.0,503.0,331.0,111.0,-1.0,2256.0
23993,23994,1.0,12778.0,2155.0,141.0,3345.0,3577.0,482.0,999.0,504.0,331.0,111.0,-1.0,2267.0
23994,23995,-4.0,12793.0,2155.0,140.0,3345.0,3577.0,483.0,1004.0,505.0,330.0,111.0,-1.0,2272.0
23995,23996,-5.0,12762.0,2155.0,140.0,3345.0,3575.0,483.0,1005.0,505.0,330.0,111.0,-1.0,2262.0
23996,23997,-1.0,12809.0,2155.0,140.0,3345.0,3577.0,485.0,1001.0,505.0,330.0,111.0,-1.0,2269.0
23997,23998,-1.0,12825.0,2155.0,139.0,3345.0,3575.0,486.0,1001.0,507.0,329.0,111.0,-1.0,2273.0
23998,23999,1.0,12793.0,2155.0,139.0,3345.0,3577.0,487.0,999.0,507.0,329.0,111.0,-1.0,2274.0
23999,24000,4.0,12825.0,2156.0,140.0,3346.0,3575.0,487.0,996.0,508.0,330.0,111.0,-1.0,2282.0
24000,24001,-1.0,12825.0,2156.0,138.0,3345.0,3575.0,489.0,1001.0,508.0,328.0,111.0,-1.0,2267.0
24001,24002,-1.0,12762.0,2156.0,139.0,3345.0,3577.0,491.0,1001.0,510.0,328.0,112.0,-1.0,2276.0
24002,24003,-1.0,12840.0,2156.0,139.0,3345.0,3575.0,492.0,1001.0,512.0,328.0,112.0,-1.0,2283.0
24003,24004,-3.0,12840.0,2156.0,139.0,3345.0,3575.0,493.0,1003.0,511.0,328.0,112.0,-1.0,2281.0
24004,24005,-11.0,12825.0,2156.0,138.0,3345.0,3575.0,494.0,1011.0,513.0,327.0,112.0,-1.0,2277.0
24005,24006,-13.0,12762.0,2156.0,137.0,3345.0,3575.0,495.0,1013.0,512.0,326.0,112.0,-1.0,2277.0
24006,24007,-13.0,12778.0,2156.0,138.0,3345.0,3575.0,496.0,1013.0,513.0,327.0,112.0,-1.0,2291.0
24007,24008,-13.0,12778.0,2156.0,137.0,3345.0,3575.0,498.0,1013.0,515.0,326.0,112.0,-1.0,2283.0
24008,24009,-9.0,12809.0,2156.0,137.0,3345.0,3575.0,498.0,1009.0,515.0,326.0,112.0,-1.0,2292.0
24009,24010,-7.0,12809.0,2156.0,136.0,3345.0,3575.0,500.0,1007.0,516.0,325.0,112.0,-1.0,2289.0
24010,24011,-7.0,12809.0,2156.0,137.0,3345.0,3575.0,501.0,1007.0,517.0,326.0,112.0,-1.0,2306.0
24011,24012,-11.0,12793.0,2157.0,136.0,3345.0,3575.0,503.0,1011.0,519.0,325.0,112.0,-1.0,2306.0
24012,24013,-11.0,12809.0,2157.0,134.0,3345.0,3575.0,506.0,1011.0,520.0,323.0,112.0,-1.0,2304.0
24013,24014,-10.0,12778.0,2157.0,135.0,3345.0,3575.0,507.0,1010.0,522.0,324.0,112.0,-1.0,2314.0
24014,24015,-9.0,12809.0,2157.0,133.0,3345.0,3574.0,511.0,1009.0,523.0,322.0,112.0,-1.0,2310.0
24015,24016,-9.0,12825.0,2157.0,133.0,3345.0,3575.0,511.0,1009.0,523.0,322.0,112.0,-1.0,2312.0
24016,24017,-13.0,12840.0,2157.0,132.0,3345.0,3575.0,514.0,1013.0,525.0,321.0,112.0,-1.0,2312.0
24017,24018,-14.0,12809.0,2157.0,132.0,3345.0,3575.0,514.0,1014.0,526.0,321.0,112.0,-1.0,2318.0
24018,24019,-14.0,12793.0,2157.0,131.0,3345.0,3575.0,516.0,1014.0,526.0,320.0,112.0,-1.0,2318.0
24019,24020,-9.0,12825.0,2157.0,131.0,3345.0,3574.0,517.0,1009.0,527.0,320.0,112.0,-1.0,2314.0
24020,24021,-7.0,12809.0,2157.0,130.0,3346.0,3575.0,520.0,1007.0,529.0,319.0,112.0,-1.0,2332.0
24021,24022,-9.0,12778.0,2157.0,129.0,3345.0,3575.0,522.0,1009.0,530.0,318.0,112.0,-1.0,2332.0
24022,24023,-10.0,12793.0,2158.0,129.0,3346.0,3575.0,525.0,1010.0,531.0,318.0,112.0,-1.0,2336.0
24023,24024,-16.0,12793.0,2158.0,128.0,3345.0,3574.0,527.0,1016.0,533.0,317.0,112.0,-1.0,2339.0
24024,24025,-12.0,12793.0,2158.0,128.0,3345.0,3575.0,529.0,1012.0,533.0,317.0,112.0,-1.0,2342.0
24025,24026,-13.0,12809.0,2158.0,127.0,3345.0,3574.0,532.0,1013.0,534.0,316.0,112.0,-1.0,2337.0
24026,24027,-11.0,12809.0,2158.0,126.0,3345.0,3574.0,532.0,1011.0,535.0,315.0,112.0,-1.0,2342.0
24027,24028,-15.0,12793.0,2158.0,125.0,3345.0,3574.0,534.0,1015.0,535.0,315.0,111.0,-1.0,2354.0
24028,24029,-15.0,12793.0,2158.0,125.0,3345.0,3574.0,534.0,1015.0,535.0,315.0,111.0,-1.0,2337.0
24029,24030,-10.0,12809.0,2158.0,125.0,3345.0,3574.0,534.0,1010.0,535.0,315.0,111.0,-1.0,2344.0
24030,24031,-11.0,12793.0,2158.0,126.0,3345.0,3574.0,532.0,1011.0,535.0,316.0,111.0,-1.0,2354.0
24031,24032,-15.0,12793.0,2158.0,126.0,3345.0,3574.0,532.0,1015.0,536.0,316.0,111.0,-1.0,2357.0
24032,24033,-15.0,12809.0,2158.0,128.0,3345.0,3574.0,525.0,1015.0,533.0,318.0,111.0,-1.0,2361.0
24033,24034,-13.0,12825.0,2158.0,142.0,3344.0,3574.0,487.0,1013.0,514.0,332.0,111.0,-1.0,2366.0
24034,24035,-3.0,12793.0,2159.0,148.0,3345.0,3574.0,471.0,1003.0,505.0,338.0,111.0,-1.0,2372.0
24035,24036,-2.0,12840.0,2159.0,154.0,3345.0,3574.0,456.0,1002.0,494.0,343.0,112.0,-1.0,2359.0
24036,24037,36.0,12825.0,2159.0,159.0,3344.0,3574.0,446.0,964.0,489.0,348.0,112.0,-1.0,2374.0
24037,24038,39.0,12840.0,2159.0,159.0,3345.0,3574.0,443.0,961.0,488.0,348.0,112.0,-1.0,2375.0
24038,24039,51.0,12809.0,2159.0,159.0,3345.0,3574.0,444.0,949.0,489.0,348.0,112.0,-1.0,2369.0
24039,24040,49.0,12856.0,2159.0,158.0,3345.0,3574.0,446.0,951.0,490.0,347.0,112.0,-1.0,2365.0
24040,24041,26.0,12856.0,2159.0,156.0,3345.0,3574.0,452.0,974.0,493.0,345.0,112.0,-1.0,2378.0
24041,24042,26.0,12778.0,2159.0,155.0,3345.0,3574.0,457.0,974.0,495.0,344.0,112.0,-1.0,2371.0
24042,24043,6.0,12793.0,2159.0,152.0,3345.0,3574.0,463.0,994.0,500.0,341.0,112.0,-1.0,2383.0
24043,24044,6.0,12793.0,2159.0,152.0,3345.0,3574.0,463.0,994.0,502.0,341.0,112.0,-1.0,2383.0
24044,24045,2.0,12793.0,2159.0,151.0,3344.0,3574.0,468.0,998.0,502.0,340.0,112.0,-1.0,2381.0
24045,24046,-13.0,12825.0,2159.0,150.0,3344.0,3574.0,471.0,1013.0,505.0,339.0,112.0,-1.0,2381.0
24046,24047,-33.0,12809.0,2159.0,150.0,3344.0,3572.0,473.0,1033.0,507.0,339.0,112.0,-1.0,2398.0
24047,24048,-31.0,12762.0,2160.0,149.0,3344.0,3572.0,474.0,1031.0,506.0,338.0,112.0,-1.0,2385.0
24048,24049,-29.0,12793.0,2160.0,147.0,3345.0,3572.0,477.0,1029.0,508.0,336.0,112.0,-1.0,2386.0
24049,24050,-29.0,12793.0,2160.0,148.0,3344.0,3572.0,477.0,1029.0,509.0,337.0,112.0,-1.0,2401.0
24050,24051,-24.0,12809.0,2160.0,148.0,3345.0,3574.0,477.0,1024.0,509.0,337.0,112.0,-1.0,2396.0
24051,24052,-14.0,12825.0,2160.0,147.0,3344.0,3572.0,480.0,1014.0,511.0,336.0,112.0,-1.0,2392.0
24052,24053,-18.0,12793.0,2160.0,148.0,3344.0,3572.0,480.0,1018.0,510.0,337.0,112.0,-1.0,2401.0
24053,24054,-22.0,12809.0,2160.0,147.0,3345.0,3572.0,479.0,1022.0,511.0,336.0,112.0,-1.0,2394.0
24054,24055,-19.0,12825.0,2160.0,147.0,3344.0,3572.0,480.0,1019.0,511.0,336.0,112.0,-1.0,2408.0
24055,24056,-20.0,12762.0,2160.0,148.0,3345.0,3572.0,478.0,1020.0,510.0,337.0,112.0,-1.0,2396.0
24056,24057,-21.0,12778.0,2160.0,148.0,3344.0,3572.0,478.0,1021.0,511.0,337.0,112.0,-1.0,2406.0
24057,24058,-16.0,12762.0,2160.0,149.0,3345.0,3572.0,476.0,1016.0,509.0,338.0,112.0,-1.0,2410.0
24058,24059,-18.0,12809.0,2160.0,155.0,3344.0,3572.0,459.0,1018.0,498.0,344.0,112.0,-1.0,2397.0
24059,24060,-17.0,12762.0,2161.0,161.0,3344.0,3572.0,442.0,1017.0,489.0,350.0,112.0,-1.0,2407.0
24060,24061,-13.0,12825.0,2161.0,168.0,3344.0,3572.0,421.0,1013.0,477.0,357.0,112.0,-1.0,2403.0
24061,24062,1.0,12809.0,2161.0,173.0,3345.0,3572.0,406.0,999.0,467.0,361.0,112.0,0.0,2419.0
24062,24063,-1.0,12793.0,2161.0,172.0,3344.0,3571.0,400.0,1001.0,462.0,360.0,112.0,0.0,2412.0
24063,24064,36.0,12840.0,2161.0,172.0,3344.0,3572.0,395.0,964.0,459.0,360.0,112.0,0.0,2401.0
24064,24065,34.0,12825.0,2161.0,172.0,3344.0,3572.0,395.0,966.0,457.0,360.0,112.0,0.0,2405.0
24065,24066,32.0,12793.0,2161.0,172.0,3344.0,3572.0,393.0,968.0,457.0,360.0,112.0,0.0,2412.0
24066,24067,22.0,12840.0,2161.0,173.0,3344.0,3572.0,393.0,978.0,458.0,361.0,112.0,0.0,2422.0
24067,24068,16.0,12856.0,2161.0,173.0,3344.0,3572.0,393.0,984.0,458.0,361.0,112.0,0.0,2426.0
24068,24069,0.0,12825.0,2161.0,173.0,3344.0,3571.0,393.0,1000.0,458.0,361.0,112.0,0.0,2417.0
24069,24070,-3.0,12825.0,2161.0,173.0,3344.0,3571.0,393.0,1003.0,458.0,361.0,112.0,0.0,2421.0
24070,24071,-15.0,12840.0,2161.0,172.0,3344.0,3571.0,393.0,1015.0,457.0,360.0,112.0,0.0,2412.0
24071,24072,-12.0,12840.0,2162.0,173.0,3344.0,3572.0,393.0,1012.0,458.0,361.0,112.0,0.0,2427.0
24072,24073,-17.0,12809.0,2162.0,173.0,3344.0,3571.0,394.0,1017.0,458.0,361.0,112.0,0.0,2427.0
24073,24074,-16.0,12809.0,2162.0,173.0,3344.0,3571.0,394.0,1016.0,458.0,361.0,112.0,0.0,2428.0
24074,24075,-25.0,12825.0,2162.0,173.0,3344.0,3571.0,396.0,1025.0,460.0,361.0,112.0,0.0,2419.0
24075,24076,-27.0,12809.0,2162.0,173.0,3344.0,3571.0,395.0,1027.0,459.0,361.0,112.0,0.0,2430.0
24076,24077,-32.0,12793.0,2162.0,173.0,3344.0,3571.0,397.0,1032.0,461.0,361.0,112.0,0.0,2433.0
24077,24078,-31.0,12840.0,2162.0,173.0,3344.0,3571.0,397.0,1031.0,461.0,361.0,112.0,0.0,2424.0
24078,24079,-28.0,12825.0,2162.0,173.0,3344.0,3571.0,398.0,1028.0,461.0,361.0,112.0,0.0,2435.0
24079,24080,-35.0,12778.0,2162.0,173.0,3344.0,3571.0,401.0,1035.0,465.0,361.0,112.0,0.0,2435.0
24080,24081,-37.0,12825.0,2162.0,173.0,3344.0,3571.0,404.0,1037.0,465.0,361.0,112.0,0.0,2426.0
24081,24082,-35.0,12778.0,2162.0,173.0,3344.0,3571.0,405.0,1035.0,468.0,361.0,112.0,0.0,2442.0
24082,24083,-35.0,12840.0,2162.0,173.0,3344.0,3571.0,407.0,1035.0,469.0,361.0,112.0,0.0,2436.0
24083,24084,-38.0,12778.0,2163.0,173.0,3344.0,3571.0,408.0,1038.0,469.0,361.0,112.0,0.0,2430.0
24084,24085,-40.0,12809.0,2163.0,173.0,3344.0,3571.0,411.0,1040.0,470.0,361.0,112.0,0.0,2423.0
24085,24086,-35.0,12840.0,2163.0,174.0,3344.0,3571.0,412.0,1035.0,473.0,362.0,112.0,0.0,2437.0
24086,24087,-31.0,12809.0,2163.0,173.0,3344.0,3571.0,412.0,1031.0,472.0,361.0,112.0,0.0,2418.0
24087,24088,-39.0,12778.0,2163.0,172.0,3344.0,3571.0,416.0,1039.0,475.0,361.0,112.0,-1.0,2433.0
24088,24089,-27.0,12825.0,2163.0,171.0,3344.0,3569.0,417.0,1027.0,476.0,360.0,112.0,-1.0,2430.0
24089,24090,-23.0,12778.0,2163.0,170.0,3344.0,3569.0,420.0,1023.0,476.0,359.0,112.0,-1.0,2422.0
24090,24091,-32.0,12793.0,2163.0,170.0,3344.0,3569.0,421.0,1032.0,478.0,359.0,112.0,-1.0,2435.0
24091,24092,-31.0,12840.0,2163.0,169.0,3344.0,3569.0,422.0,1031.0,479.0,358.0,112.0,-1.0,2440.0
24092,24093,-31.0,12809.0,2163.0,168.0,3344.0,3569.0,426.0,1031.0,481.0,357.0,112.0,-1.0,2432.0
24093,24094,-29.0,12778.0,2163.0,167.0,3344.0,3569.0,427.0,1029.0,482.0,356.0,112.0,-1.0,2433.0
24094,24095,-27.0,12762.0,2164.0,167.0,3344.0,3569.0,428.0,1027.0,482.0,356.0,112.0,-1.0,2432.0
24095,24096,-27.0,12809.0,2164.0,167.0,3344.0,3569.0,429.0,1027.0,483.0,356.0,112.0,-1.0,2437.0
24096,24097,-27.0,12809.0,2164.0,167.0,3344.0,3569.0,429.0,1027.0,483.0,356.0,112.0,-1.0,2437.0
24097,24098,-27.0,12809.0,2164.0,167.0,3344.0,3569.0,429.0,1027.0,482.0,356.0,112.0,-1.0,2437.0
24098,24099,-27.0,12809.0,2164.0,167.0,3344.0,3569.0,429.0,1027.0,482.0,356.0,112.0,-1.0,2423.0
24099,24100,-27.0,12762.0,2164.0,166.0,3344.0,3569.0,430.0,1027.0,484.0,355.0,112.0,-1.0,2432.0
24100,24101,-25.0,12825.0,2164.0,166.0,3344.0,3569.0,431.0,1025.0,485.0,355.0,112.0,-1.0,2436.0
24101,24102,-28.0,12778.0,2164.0,167.0,3344.0,3569.0,431.0,1028.0,484.0,355.0,113.0,-1.0,2443.0
24102,24103,-29.0,12762.0,2164.0,166.0,3344.0,3569.0,434.0,1029.0,486.0,354.0,113.0,-1.0,2441.0
24103,24104,-25.0,12809.0,2164.0,166.0,3344.0,3569.0,434.0,1025.0,486.0,354.0,113.0,-1.0,2440.0
24104,24105,-28.0,12778.0,2164.0,167.0,3344.0,3569.0,435.0,1028.0,487.0,355.0,113.0,-1.0,2447.0
24105,24106,-26.0,12840.0,2164.0,165.0,3344.0,3569.0,437.0,1026.0,488.0,353.0,113.0,-1.0,2442.0
24106,24107,-33.0,12840.0,2164.0,165.0,3344.0,3567.0,437.0,1033.0,490.0,353.0,113.0,-1.0,2446.0
24107,24108,-30.0,12825.0,2164.0,165.0,3344.0,3569.0,437.0,1030.0,487.0,353.0,113.0,-1.0,2428.0
24108,24109,-29.0,12778.0,2165.0,164.0,3344.0,3569.0,439.0,1029.0,489.0,352.0,113.0,-1.0,2442.0
24109,24110,-26.0,12840.0,2165.0,164.0,3344.0,3569.0,439.0,1026.0,489.0,352.0,113.0,-1.0,2438.0
24110,24111,-25.0,12809.0,2165.0,165.0,3344.0,3569.0,439.0,1025.0,490.0,353.0,113.0,-1.0,2441.0
24111,24112,-23.0,12840.0,2165.0,164.0,3344.0,3569.0,439.0,1023.0,490.0,352.0,113.0,-1.0,2442.0
24112,24113,-25.0,12793.0,2165.0,165.0,3344.0,3569.0,440.0,1025.0,490.0,353.0,113.0,-1.0,2454.0
24113,24114,-23.0,12840.0,2165.0,163.0,3344.0,3569.0,441.0,1023.0,490.0,351.0,113.0,-1.0,2452.0
24114,24115,-22.0,12809.0,2165.0,164.0,3344.0,3569.0,441.0,1022.0,491.0,352.0,113.0,-1.0,2455.0
24115,24116,-27.0,12825.0,2165.0,164.0,3344.0,3567.0,444.0,1027.0,492.0,352.0,113.0,-1.0,2449.0
24116,24117,-25.0,12840.0,2165.0,163.0,3344.0,3567.0,444.0,1025.0,493.0,351.0,113.0,-1.0,2449.0
24117,24118,-23.0,12825.0,2165.0,167.0,3344.0,3569.0,433.0,1023.0,486.0,355.0,113.0,-1.0,2445.0
24118,24119,-28.0,12840.0,2165.0,167.0,3344.0,3567.0,424.0,1028.0,481.0,358.0,113.0,-1.0,2445.0
24119,24120,-28.0,12840.0,2165.0,170.0,3344.0,3567.0,424.0,1028.0,481.0,358.0,113.0,-1.0,2445.0
24120,24121,-27.0,12825.0,2166.0,174.0,3344.0,3567.0,405.0,1027.0,468.0,361.0,113.0,0.0,2443.0
24121,24122,-26.0,12825.0,2166.0,175.0,3344.0,3567.0,389.0,1026.0,456.0,362.0,113.0,0.0,2447.0
24122,24123,-7.0,12840.0,2166.0,174.0,3344.0,3567.0,359.0,1007.0,435.0,361.0,113.0,0.0,2442.0
